"external_references","severity","detection_time","cvss2_score","condition","updated","cvss3_score","Architecture","published","Name","Version","cve","Title"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1343642"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5460""]","Critical","2023-10-05T15:57:02+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5460","CVE-2017-5460 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1333858"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5459""]","Critical","2023-10-05T15:57:02+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5459","CVE-2017-5459 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1229426"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5458""]","Medium","2023-10-05T15:57:02+00:00",4.3,"less than 53.0","2018-08-07",6.1,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5458","CVE-2017-5458 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1344415"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5456""]","Critical","2023-10-05T15:57:02+00:00",7.5,"less than 53.0","2019-10-03",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5456","CVE-2017-5456 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1341191"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5455""]","High","2023-10-05T15:57:02+00:00",5,"less than 53.0","2019-10-03",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5455","CVE-2017-5455 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1349276"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5454""]","High","2023-10-05T15:57:02+00:00",5,"less than 53.0","2018-08-09",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5454","CVE-2017-5454 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1321247"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5453""]","Medium","2023-10-05T15:57:02+00:00",4.3,"less than 53.0","2018-08-09",4.3,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5453","CVE-2017-5453 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1344517"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5452""]","Medium","2023-10-05T15:57:02+00:00",4.3,"less than 53.0","2018-08-09",4.3,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5452","CVE-2017-5452 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1273537"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5451""]","Medium","2023-10-05T15:57:02+00:00",4.3,"less than 53.0","2018-08-09",4.3,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5451","CVE-2017-5451 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1325955"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5450""]","High","2023-10-05T15:57:02+00:00",5,"less than 53.0","2018-07-30",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5450","CVE-2017-5450 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1340127"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5449""]","High","2023-10-05T15:57:02+00:00",5,"less than 53.0","2018-08-09",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5449","CVE-2017-5449 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1346648"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5448""]","High","2023-10-05T15:57:02+00:00",7.5,"less than 53.0","2018-08-09",8.6,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5448","CVE-2017-5448 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1343552"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.exploit-db.com/exploits/42071/"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5447""]","Critical","2023-10-05T15:57:02+00:00",6.4,"less than 53.0","2018-08-07",9.1,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5447","CVE-2017-5447 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1343505"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5446""]","Critical","2023-10-05T15:57:02+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5446","CVE-2017-5446 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1344467"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5445""]","High","2023-10-05T15:57:02+00:00",5,"less than 53.0","2018-08-07",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5445","CVE-2017-5445 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1344461"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5444""]","High","2023-10-05T15:57:02+00:00",5,"less than 53.0","2018-08-07",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5444","CVE-2017-5444 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1342661"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5443""]","Critical","2023-10-05T15:57:02+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5443","CVE-2017-5443 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1347979"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5442""]","Critical","2023-10-05T15:57:02+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5442","CVE-2017-5442 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1343795"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5441""]","Critical","2023-10-05T15:57:02+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5441","CVE-2017-5441 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1336832"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5440""]","Critical","2023-10-05T15:57:02+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5440","CVE-2017-5440 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/103053"",""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1336830"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5439""]","Critical","2023-10-05T15:57:03+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5439","CVE-2017-5439 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1336828"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5438""]","Critical","2023-10-05T15:57:03+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5438","CVE-2017-5438 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1345461"",""https://security.gentoo.org/glsa/201706-25"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5436""]","High","2023-10-05T15:57:03+00:00",6.8,"less than 53.0","2018-08-07",8.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5436","CVE-2017-5436 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1350683"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5435""]","Critical","2023-10-05T15:57:03+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5435","CVE-2017-5435 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1349946"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5434""]","Critical","2023-10-05T15:57:03+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5434","CVE-2017-5434 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1347168"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5433""]","Critical","2023-10-05T15:57:03+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5433","CVE-2017-5433 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1346654"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5432""]","Critical","2023-10-05T15:57:03+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5432","CVE-2017-5432 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1342101%2C1340482%2C1344686%2C1329796%2C1346419%2C1349621%2C1344081%2C1344305%2C1348143%2C1349719%2C1353476%2C1337418%2C1346140%2C1339722"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5430""]","Critical","2023-10-05T15:57:03+00:00",7.5,"less than 53.0","2018-08-09",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5430","CVE-2017-5430 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/97940"",""http://www.securitytracker.com/id/1038320"",""https://access.redhat.com/errata/RHSA-2017:1104"",""https://access.redhat.com/errata/RHSA-2017:1106"",""https://access.redhat.com/errata/RHSA-2017:1201"",""https://bugzilla.mozilla.org/buglist.cgi?bug_id=1343261%2C1350844%2C1341096%2C1342823%2C1348894%2C1348941%2C1349340%2C1352926%2C1353088%2C"",""https://www.debian.org/security/2017/dsa-3831"",""https://www.mozilla.org/security/advisories/mfsa2017-10/"",""https://www.mozilla.org/security/advisories/mfsa2017-11/"",""https://www.mozilla.org/security/advisories/mfsa2017-12/"",""https://www.mozilla.org/security/advisories/mfsa2017-13/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5429""]","Critical","2023-10-05T15:57:03+00:00",7.5,"less than 53.0","2018-08-07",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5429","CVE-2017-5429 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://rhn.redhat.com/errata/RHSA-2017-0558.html"",""http://www.securityfocus.com/bid/96959"",""http://www.securitytracker.com/id/1038060"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1348168"",""https://www.mozilla.org/security/advisories/mfsa2017-08/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5428""]","Critical","2023-10-05T15:57:03+00:00",7.5,"less than 52.0.1","2018-08-09",9.8,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5428","CVE-2017-5428 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/96692"",""http://www.securitytracker.com/id/1037966"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1295542"",""https://www.mozilla.org/security/advisories/mfsa2017-05/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5427""]","Medium","2023-10-05T15:57:03+00:00",1.9,"less than 52.0","2018-08-07",5.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5427","CVE-2017-5427 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/96692"",""http://www.securitytracker.com/id/1037966"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1295002"",""https://www.mozilla.org/security/advisories/mfsa2017-05/"",""https://www.mozilla.org/security/advisories/mfsa2017-09/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5422""]","High","2023-10-05T15:57:03+00:00",5,"less than 52.0","2018-08-07",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5422","CVE-2017-5422 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/96692"",""http://www.securitytracker.com/id/1037966"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1301876"",""https://www.mozilla.org/security/advisories/mfsa2017-05/"",""https://www.mozilla.org/security/advisories/mfsa2017-09/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5421""]","High","2023-10-05T15:57:03+00:00",5,"less than 52.0.","2018-08-07",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5421","CVE-2017-5421 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/96692"",""http://www.securitytracker.com/id/1037966"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1284395"",""https://www.mozilla.org/security/advisories/mfsa2017-05/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5420""]","Medium","2023-10-05T15:57:03+00:00",4.3,"less than 52.0","2018-08-07",6.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5420","CVE-2017-5420 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/96692"",""http://www.securitytracker.com/id/1037966"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1312243"",""https://www.mozilla.org/security/advisories/mfsa2017-05/"",""https://www.mozilla.org/security/advisories/mfsa2017-09/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5419""]","High","2023-10-05T15:57:03+00:00",7.8,"less than 52.0","2019-10-03",7.5,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5419","CVE-2017-5419 affects Mozilla Firefox 45.0 (x86 ru)"
"[""http://www.securityfocus.com/bid/96692"",""http://www.securitytracker.com/id/1037966"",""https://bugzilla.mozilla.org/show_bug.cgi?id=1338876"",""https://www.mozilla.org/security/advisories/mfsa2017-05/"",""https://www.mozilla.org/security/advisories/mfsa2017-09/"",""https://nvd.nist.gov/vuln/detail/CVE-2017-5418""]","Medium","2023-10-05T15:57:03+00:00",5,"less than 52.0","2018-08-07",5.3,"x86","2018-06-11","Mozilla Firefox 45.0 (x86 ru)","45.0","CVE-2017-5418","CVE-2017-5418 affects Mozilla Firefox 45.0 (x86 ru)"
